"X1","X2"
0.20827128451687,0.810705016380888
0.140747989618347,0.772667319065651
0.192400970088925,0.733140450155299
0.154703654852572,0.694762370761179
0.146449389439646,0.630047228013445
0.227885801812535,0.59017997702421
0.310258264902353,0.628004935540144
0.303961196443007,0.71880185508233
0.23707611794239,0.732587329277114
0.259924264987448,0.771178147470536
0.238054716419181,0.810364634302004
