"X1","X2","CLS"
0.0849384572019168,0.402095273888941,"6"
0.20877572113126,0.55689185380062,"11"
0.319787653856995,0.243681292868552,"1"
0.526872122521845,0.567884994832284,"6"
0.711406558301231,0.268110495161139,"2"
0.820069529268064,0.536596824203702,"5"
0.91562529362022,0.308653575119797,"3"
