"X1","X2","CLS"
0.379827116414545,0.541012872310439,"3"
0.338062576341257,0.442121582260641,"1"
0.199051019449403,0.400967772244668,"1"
0.295734285445833,0.286479376115757,"4"
0.327492248426196,0.201024147326882,"1"
0.425913746124213,0.256788499483228,"1"
0.523442638353848,0.227473456732124,"2"
0.54918725923142,0.354881142535,"3"
0.566334680071408,0.439819599736916,"5"
0.460772338626327,0.483463309217326,"2"
0.412430705628112,0.540684017664192,"2"
